account_id,acct_name,acct_type,amount,detail_category,entry_date,entry_text,gv_code,holder_name,payee_payer_name,paymt_purpose,turnover_id,user_id
70c8d29d-f081-4497-b496-86e104396c7d,Giro  online,GIROKONTO,-33.68,insurance,,FOLGELASTSCHRIFT,105.0,Monica Kruschwitz,Axa Versicherung Ag,"Eref+427704960187/7884 Mref+02356183893 Cred+De80G4788572575129 Svwz+Kfz-Versicherung 42979584024 Buez-Hk 682 Btr. 73/30 96,19 Eur",7b9c0aa0-1800-11e7-cf94-434922dde802,2c867c63-735e-4633-80b6-dfa575f56903
70d92ffa-7d61-44d3-b127-5eb12b8d65b1,Sichteinlagen,GIROKONTO,-23.07,insurance,,FOLGELASTSCHRIFT,105.0,Kunibert Neuschäfer,Bayern Versicherung Lebensversicherung Ag,Eref+0022892655175647 Mref+45388892488601 Cred+De82Bl254759497497 Svwz+Leben Lv-3-4207-8418 Groebmeyer Manfred 66.74.7278 Abwa+Bayern Versicherung,03d29e60-fe12-11e6-f6c8-cc8a73a36ded,b926b6c6-51c0-4613-af5b-49b1a37e9510
7135ddf6-f988-444c-b606-8a88975011a5,Giro Online,GIROKONTO,-139.53,health_services,,ONLINE-UEBERWEISUNG TERM.,177.0,Marten Ladeck,Bfs Health Finance Gmbh,"Svwz+Bfs Nr. 6-90431-95113428 Zahnarztpraxis Lachzahn Gunhild Romana Maja 34348  B.  Datum 75.33.0359, 07.92 Uhr0.Tan 656871",41d265e0-465d-11e7-ed38-dcca06fc106b,d9d6b2d9-a8d6-437c-93f6-bed888a536e2
71371891-a515-4e07-8af3-982b15787f48,Sichteinlagen,GIROKONTO,-47.89,bills_communication,,FOLGELASTSCHRIFT,105.0,Athanasios Wieslaw Rabea Oscar Adolph,Unitymedia Hessen Gmbh Cokg,Eref+47625828626854 Mref+0657148003592652890 Cred+De30Zzz17966977982 Svwz+Unitymedia H Gmbhcokgkdnr.5431126213 Rgn 66 466214006 4 5 85Mai 3446 Abwe+Bernd Und Petra Guthruf,ae00f0c0-ee02-11e4-2c4a-e53511489f72,e72decb9-00fc-4091-8d64-a0670bfd01ec
714c6b64-ec94-4368-8c14-247576d77549,GeschäftskontoPlus,GIROKONTO,1595.41,income_rent,,GUTSCHRIFT,166.0,Hans-Werner Liliana Carina Danielle Salz,Gert Gerlind Und Naturware,Svwz+Miete 03/08 Inkl. Nebenkosten,8049b7d0-850e-11e6-4015-89b694bc7f3f,732d7029-f90b-459d-907a-755e546bdd9a
7171d9a4-8aa7-4a0c-a248-8dcb4ef46bda,Kontokorrent,GIROKONTO,-80.0,financial_crossbooking,,EURO Überweisung,177.0,Katarina Hermann,Katarina Hermann,Svwz+Geschenk Anica Tan:796164 Iban: De74404189010544827065 Bic: Ntsbdeb5Xxx,d14f2db0-14db-11e7-b12c-8179dc2929a3,66b91673-2468-4662-8244-29dd57ec0d92
71851ff3-9581-4b80-bb79-f6645bc30761,Sichteinlagen,GIROKONTO,-19.99,bills_communication,,ERSTLASTSCHRIFT,105.0,Susan Cora Hornich,Drillisch Online Ag,Mref+444506683741894029135388561 Cred+De57Zzz68177194314 Svwz+B1680961 U766626300 B058405345 Simply Rechnung,04e426e0-f95b-11e6-0930-4dfba108d072,18474eac-9e17-4a4b-99db-253546df2a6f
71a7b429-75d2-4616-8375-a87011541d1c,Girokonto,GIROKONTO,-206.0,financial_crossbooking,,,820.0,Rolf-Dieter Trüb,Rolf-Dieter Trüb,Übertrag / Überweisung Kfz Gunar An Markus End-To-End-Ref.: 75316 Angegeben Ref. 3065564505126216/8,351b2c60-75af-11e8-de32-0b62de2b50c6,c78894dc-edb5-4708-afdf-d1faa0a663f5
72379336-dd54-4a5d-a85f-6d605f8e67a6,Kontokorrent,GIROKONTO,-625.23,home_rent,,DAUERAUFTRAG,117.0,Gerda Nils Und,Objekt Plus Gmbh,Kref+8755954616/487668635/ V95224 Purp+Rinp Dauerauftrag/Ratesvwz+Miete Monat... 55298-6165747 /.Da-3. Iban:  Bic: Aarbde0Wdom,cdcc4ce0-acb0-11e8-2ff4-36aef5d73dbf,3edd4196-05b5-448f-9946-a71cfdd09ca2
72699901-0a12-4873-a082-be93249c9764,Start-Konto,GIROKONTO,-0.99,bills_communication,2020-04-15,Lastschrift,,Berndt Börner,Freenetfunk,"Paypal (Europe) S.A.R.L. Et Cie., S .C.A. Pp.6641.Pp . Freenetfunk, Ihr Einka Uf Bei Freenetfunk End-To-End-Ref.: 2735719749920 Pp.4208.Pp Paypal Mandatsref: 0894627926798 Gläubiger-Id: Lu19Zzz2265146512495362919 Sepa-Basislastschrift Wiederholend",0cbfea00-7eac-11ea-06bc-e5b9a1327dee,f929d14d-8590-4723-b57a-00b827bcf491
72746aa4-b1f3-4d68-917e-f30d5051c808,Girokonto Online,GIROKONTO,-88.0,financial_loan_payment,,FOLGELASTSCHRIFT,105.0,Roswitha Kroker,Mkg Bank Gmbh,Eref+3124685198584 Mref+302451523617203154016891 Cred+De22Mce84496453661 Svwz+8315297689 3692841079305 Tilgung 77.737763445275 Eur Mce Ulla Gmbh Tilgung 18.95.6474 Abwa+Mkg Ulla Zweigniederlassung Der Mce Ulla Gmbh,a2742d40-a704-11e7-6027-e0ea598fb280,f5aafd47-fa38-44ed-9795-e68ac684a606
72861a52-c7db-4878-b53f-8168627cde8c,PremiumGeschäftskonto,GIROKONTO,-6.95,fees_government,,Lastschrift,0.0,Nadine Tilmann Dogan Raphael Gert Ryszard Heuser,"Schufa Holding Ag Kunde 1974554219,Bestellung 3460784 609,Rechnung 646167201368 End To End Ref Notprovided Mandatsref 195717516910 Glaeubiger Id De90Zzz32626912832 Aenderung Mandatsreferenz Sepa Basis Lastschrift","Schufa Holding Ag Kunde:8221089132,Bestellung:8657208 728,Rechnung:082553159076 End-To-End-Ref.: 39170143528 Mandatsref: 227108502022 Gläubiger-Id: De30Zzz56321506915 Änderung Mandatsref30888 Sepa-Basis-Lastschrift",e2ae2700-65cb-11e7-87f7-95773e8f9332,d6f5ad5d-05c2-417b-a6ca-6013dc7d3fc9
7289eec9-e020-432b-8386-b1735c9e1ece,KONTOKORRENTKONTO,GIROKONTO,-1873.27,home_rent,,SEPA-Basislastschrift,5.0,Conradi Gmbh & Co. Ohg,Schorn Schorn Immobiliengmbh,"Eref+89565654332 Kref+9924250816251990475428.44.99.919691 Mref+31745247534 Cred+De23Zzz75472264187 Svwz+733-198899 Miete 60.24Ruec Kstand 7028,96",1a63fef0-328c-11e6-f194-c59723386e2b,3152e104-3050-4025-8e0a-690ac823409c
729064ba-8df4-4389-9fd2-09fb1515011d,Privatgiro direkt,GIROKONTO,-500.0,financial_loan_payment,,EINZUG RATE/ANNUITAET,601.0,Gotthard Salz,Stadtsparkasse Muenchen,"Darl.-Leistung  439844593 Für 30.93.9431 - 02.30.9546Saldo           660.623,26-Zinssatz             9,888%Zinsen              876,64 Tilgung             821,50 Da-N. Niedereichholz Jörn U",39163c20-4f73-11e5-eb25-70e1ac69dc43,99447430-8973-4785-9991-1a9dc0fcca14
72eaa439-3fa1-4578-95e3-27d2d663fc6b,Kontokorrent,GIROKONTO,-30.0,insurance,2019-09-02,Basislastschrift,105.0,Gretl Binner,Ergo Vorsorge Lebensversicherung Ag,Eref+5567273614 Mref+4295101219680 Cred+De42Due77161955582 Svwz+1804278022715 56.47 4825634292861 Leben 98.31.40 Wir Sagen Danke Eref: 0603786794 Mref: 3182499825523 Cred: De46Due73238463110 Iban: De37214986171569732246 Bic: Bylademm Abwa: Ergo Vorsorge Lebensversich Abwa+Ergo Vorsorge Lebensversich,9b6b20c0-cd14-11e9-2588-9be5f26ae700,b54f3028-186a-4d3e-9f4f-d2a27f4b41b1
73273117-bef0-4dac-90f8-34942bcca765,Kontokorrent,GIROKONTO,480.0,income_rent,,Dauerauftragsgutschr,152.0,Margit Heuser,Selim Hamann,Purp+Rinp Dauerauftrag/Ratesvwz+Miete + Nebenkosten Iban: De92398478313136814900 Bic: Genodef5Dkv,4cf47e40-af0c-11e8-39da-7e1fe3ab6b95,8bd94b18-99a4-4757-9da0-382b38ae4f23
7331a7ab-8fe1-456d-9dc1-447671630544,GiroBasis,GIROKONTO,-17.31,expenses_food,,KARTENZAHLUNG,106.0,Brunhild Klemm,4826 Edeka Pirzer,Svwz+4495-46-92T91.71.93 Karte6 3934-58 Abwa+9905 Edeka Pirzer///De,aeb78e10-fc7f-11e6-8ddf-3cdcb25fee57,6ac40a0f-97e4-4a59-ae10-6c7b925bf0ab
7349563e-04e4-45f5-8f22-04e413a6225f,Start-Konto,GIROKONTO,-27.5,bills_communication,,Lastschrift,0.0,Jörg Scholl,"Telefonica Germany Gmbh Co Ohg Kd Nr 9693217024,Rg Nr 3210643491 9,Mehr Infos Unter Ihr Handy Raten Plan End To End Ref 4891806675074469712680657382Rcur Mandatsref T5908296B635393211911863 Glaeubiger Id De3173261255830210 Sepa Basislastschrift Wiederholend","Telefonica Germany Gmbh + Co. Ohg Kd-Nr.:4144615149,Rg-Nr.:7321062869 /4,Mehr Infos Unter:Ihr Handy Raten Plan. End-To-End-Ref.: 39060935768495408090490893585403 Mandatsref: 746067938685130156230893 Gläubiger-Id: De8156499651663645 Sepa-Basislastschrift Wiederholend",b8dc2360-e518-11e7-7d6f-707a665b6ee9,17874e61-3343-433b-9f6c-378f67a1207a
73532a2d-4613-4246-a332-a031ba2d6dbe,Kontokorrent,GIROKONTO,350.0,income_crossbooking,,Dauerauftragsgutschr,52.0,Süleyman Achim Klemm,Süleyman Achim Klemm,Anteil Miete Iban: De93219613662300858346 Bic: Byladem4Asa,95d36a30-5189-11e8-830d-c24fc3114235,b19030c2-740b-4811-9dc1-ce906bffaf02
73553be8-04f0-4dbe-b7c2-a73cfde47576,Sichteinlagen,GIROKONTO,-36.9,bills_communication,,FOLGELASTSCHRIFT,105.0,Marleen Mude,Unitymedia Nrw Gmbh,Eref+2232949182948931 Mref+7527337647447246703 Cred+De92Zzz82689218590 Svwz+Unitymedia Nrw Gmbh Kdnr.4880977568 Rgn 12807091222 7 7 17November 7648 Abwe+een Mude,4c99f420-96f5-11e5-1220-18652d7d0778,d7c64bbd-9f1b-4289-aead-a399abbbaf9d
73bf4c9b-071d-459c-a84d-de8d4ffd98ca,0-Euro-Konto,GIROKONTO,-10.0,fees_government,,Lastschrift,0.0,Antonietta Pieper,"Schufa Holding Ag Kunde 4482058840,Bestellung 8801983 016,Rechnung 787237473429 End To End Ref Notprovided Mandatsref 834722020449 Glaeubiger Id De78Zzz15412824208 Sepa Basislastschrift Erstmalig","Schufa Holding Ag Kunde:4175162407,Bestellung:7137714 467,Rechnung:692580965567 End-To-End-Ref.: 94074274412 Mandatsref: 900273543207 Gläubiger-Id: De60Zzz93489796679 Sepa-Basislastschrift Erstmalig",72466610-344a-11e7-75c6-7ec5e86a63a9,bb4e6ddd-76c4-404e-9ad5-c084dc1a0fe1
73fcb7de-1a1e-4731-8e26-1fc670594aaf,Sichteinlagen,GIROKONTO,-84.08,expenses_food,,KARTENZAHLUNG,106.0,Friedlinde Müller,Rewe Markt Hermighausen,Svwz+7988-65-30T95.56.13 Karte2 6433-57 Abwa+Rewe Sagt Danke. 19434626// Leuben/De,89232780-68c4-11e6-d2b2-0413eab64156,256d719d-25fb-4d47-ba37-33b03b883036
74239aa4-8308-4f8e-8f6d-b48e96759194,Sichteinlagen,GIROKONTO,-425.0,home_rent,,FOLGELASTSCHRIFT,105.0,Luise Faust,Kks Leipziger Immobilienservice Gmbh,Eref+443/14699 Mref+37813865989368954174809984549212 Cred+De09Lhv89638996592 Svwz+409.61511 Schmutzler Frank Ls Soll Miete 8/0870 Abwa+Kks er Immobilienser,1914d970-b276-11e5-5d30-99a6f534fca4,0b23ac15-ca45-4e3e-9964-c55786126bc3
749fad42-60c4-4eba-957c-1add1e6f8226,Girokonto Komfort,GIROKONTO,-2130.0,home_rent,,DAUERAUFTRAG,117.0,Arthur Mangold,Alma Mohamed Johanne Ver Verw,"Svwz+Wohnungsmieterumfordstrase 82, 0. Laszlo Brachtl",dcf93ac0-7d8a-11e8-fceb-c22a1f45719c,90c9bc86-3c4a-4871-8e5c-a3e959536b3d
74e98b15-60ee-45d3-8952-ddb3c6691444,Giro Online,GIROKONTO,-1752.0,expenses_food,,FOLGELASTSCHRIFT,105.0,Rico Jacob,Jt Touristik Eine Galina Derlidl Digital International,"Mref+948087 Cred+De49Zzz85445347997 Svwz+Jt Sagt Danke 5558691Eur5.289,89 Abwe+Orth/Simone",ac6b49f0-8f9d-11e8-402e-e5e5b323152a,e1898a4c-5d39-42f2-a459-5443a5ffadfa
74f42084-8efc-4bc4-bf5c-65a3a63e8256,Kontokorrent,GIROKONTO,-20.0,health_services,,SEPA-UEBERWEISUNG,201.0,Steffi Butte,Juedisches Krankenhaus Berlin,553977 Tan:694526 Iban: De50959347166140424335 Bic: Cobadeffxxx,88dc3370-68c4-11e6-4621-cd139d492d14,739e0c9e-5269-4a2f-8b6f-4e1f9befd2a1
75590c82-216f-4888-bd82-42d2642bdfb8,Giro Komplett,GIROKONTO,-59.02,insurance,,FOLGELASTSCHRIFT,105.0,Constantin Mülichen,Advocard Rechtsschutz Ag,"Eref+06674246 60.01.42 61551 Mref+88Mref985212446284 Cred+De69Zzz26332246446 Svwz+Vs-Nr. 32612878 74.27.85 Beitrag 46,95 11.66.87 Gebuehr 5,85 80.65.97",15b3b9b0-c57e-11e6-ca2a-dad82a4b0761,d1b5350f-b449-4560-bc1d-03b1a832d593
755c4c13-d759-46e9-b0f3-1ce1c4a32cb3,BW Geschäftskonto PK,GIROKONTO,-1326.0,home_rent,,SONST.LASTSCHRIFT,835.0,Maren Geißler,Maximilian Eimer,Da-Nr.. 65256 Miete,b49df290-e9a3-11e6-4cf7-5be80681baa0,b961dd5b-237d-4596-b207-59b1b2517a0e
7563541a-d81d-4aaa-9b14-84108d3999e9,Naspa-Geschäftskonto,GIROKONTO,-250.6,insurance,,folgelastschrift,105.0,Adelheid Senta Sergej Nadeshda Anna-Luise Reingard Beier,Sv Gebaeudeversicherung,"Eref+454984112896 2624741880 Mref+44971692055938 Cred+De2263124237306445 Svwz+Haftpfl.Sonst. Betriebetop V91989967432 531,13 Eur.",67b85850-d07e-11e6-c92c-d9536a2e92e4,ab629842-251a-4e67-969a-4cd54ee79edb
75b24398-24ac-491c-8293-0de44f8ce39a,Sparkonto,SPARKONTO,650.0,income_crossbooking,,DAUERAUFTRAG,52.0,Ladislaus Zimmer,Ladislaus Zimmer,Sparen Iban: De36682810058516423326 Bic: Genodef2Ch8,4154aa60-465d-11e7-2fd5-a5e99dfa04ca,a802f99b-13fb-4d55-aaf5-d9400bed295e
75bc9281-787b-4d34-b460-d65c4e559927,Kontokorrent,GIROKONTO,680.0,income_rent,,Dauerauftragsgutschr,52.0,Branko Elisabeth Werner Juncken,Helma Fechner,Miete Und Umnmietminderung Mansarde Iban: De46965877523858230076 Bic: Heladef0Fri,122d5eb0-d886-11e7-baf5-908b39d6b6fb,3ef38678-ca3d-496e-8b22-216046518639
75c6f139-2741-4474-9b7a-d69a2f226ce1,Sichteinlagen,GIROKONTO,595.0,income_rent,,DAUERAUFTRAG,152.0,Gabriele Lorch,Edith Huettenrauch Und Adolf Huettenrauch,Svwz+Miete Huettenrauch,21d7a360-9fc6-11e6-939a-a69769b11f89,b2ce8704-af75-4afb-97de-6c726dd11ae8
75cd3cc3-8349-4fa9-bf3a-e331e41da1ce,Giro,GIROKONTO,-34.99,bills_communication,,Lastschrift SEPA B2C,105.0,Reza Mohammed Jockel,Telefonica Germany,"Eref+110008547773 Mref+621368140352821166120499 Cred+De6823162193290047 Svwz+Kunde 3811468004 ,Rechnung M600566548538691 ,O6 Sagt Danke",05d23020-830b-11e8-2096-98b7675e1eac,f817416c-56d6-4b17-9542-dfd768c9287c
75ff36a4-f71f-4d53-9870-1093697e94ca,Sichteinlagen,GIROKONTO,-53.37,bills_communication,,FOLGELASTSCHRIFT,105.0,Kunibert Hiltrud Rupert Ullmann,Telekom Deutschland Gmbh,Eref+712656486 641104568345Mref+78575899265362998042479000946905496 Cred+De22Zzz63635731469 Svwz+Festnetz Vertragskonto2378925699 Rg 6348544873/8 1.78.9652,2eb537a0-888b-11e8-3fb7-987aedc12f35,d6db3824-8fc0-4a98-9fe6-55c684cd7679
768c7546-982f-4b1d-b97c-6c625a9987e2,Aktiv-Konto,GIROKONTO,-20.69,fees_government,,Überweisung,0.0,Mahmoud Klemm,Schufa Holding Ag Deutdeff747 De30941812027690046408 Rechnungs Nr 160390620988 End To End Ref Ccb 765 Ue 873696,Schufa Holding Ag Deutdeff634 De33772637124700911383 Rechnungs Nr. 699819883218 End-To-End-Ref.: 933.954.Ue.386648,75047e90-2adc-11e7-3303-f902e01c6962,96cc963e-2b5c-4379-abf6-b6354365e3fe
76abaa34-fc49-4023-9edf-f6977f213a7f,Kontokorrent,GIROKONTO,-37.28,bills_communication,2020-07-15,Basislastschrift,105.0,Yvette Carla Ortmann,Telekom Deutschland Gmbh,Mobilfunk Kundenkonto 0860100339 Rg 71776784371026/25.50.5468 Eref: 460524243 218745000831 Mref: 69544165123493219249642531729482740 Cred:De76Zzz15565936354 Iban: De20241391948951187343 Bic: Hyvedemmxxx,2046d650-c62e-11ea-b460-b2037e708d1d,5bcf195f-70e5-43ef-bf0e-efebbc037562
76d19ccc-3ee0-4a83-8dc2-8082ff3cead7,PG Extra,GIROKONTO,-26.2,financial_loan_payment,,FOLGELASTSCHRIFT,105.0,Jozef Birnbaum,Santander Consumer Schenk,Eref+79265314639283617624423664309 Mref+916485083395114416161162811 Cred+De11Zzz16542891117 Svwz+Finanzierungsnr.5063348688 Blz.24943146 01203667Bh075   Ehpl5299-83-34,dceb7f20-7d8a-11e8-9103-9e732d9b0752,71ce5f2f-7fa5-47ff-9ee6-d545dca1900d
771a7014-036b-49e7-832c-739133f2be90,PremiumKonto,GIROKONTO,-6.03,expenses_food,,Lastschrift,0.0,Hermann Kranz Kg,Kartenzahlung 7575 Trinkgut Getr Ddorf Kamen De 0668 74 87T80 51 63 Kfn 3 Vj 3354,Kartenzahlung 5534 Trinkgut Getr.Ddorf///De 0200-85-77T91:42:54 Kfn 2 Vj 0920,c5ca7270-b5c6-11e6-9741-2a8f6126c613,884ac66e-8fd1-40e7-b9b0-5473a8403055
7758882a-0c01-4ef6-815c-67dc4fa3b5b2,Mitarbeiter A-berechtigt,GIROKONTO,-13.2,expenses_food,,KARTENZAHLUNG,106.0,Gülay Rolf-Peter Cilli Atzler,Vollkorn Baeckerei Doppelko,Svwz+9451-99-14T44.88.77 Karte1 4684-35 Abwa+Vollkorn Baeckerei Doppelkorn Gmbh//Han/De,69801170-cbc7-11e6-2fd4-62ac64650dbe,9c3d7818-67c9-40bd-b884-6ba9b8e4742a
7758882a-0c01-4ef6-815c-67dc4fa3b5b2,Mitarbeiter A-berechtigt,GIROKONTO,-10.9,expenses_food,,KARTENZAHLUNG,106.0,Gülay Rolf-Peter Cilli Atzler,Edeka Durasin,Svwz+5489-55-34T09.39.06 Karte8 8541-28 Abwa+Edeka Durasin///De,6b206430-4bdd-11e7-a1d8-f802b9173db5,9c3d7818-67c9-40bd-b884-6ba9b8e4742a
7777ea57-947d-4029-9845-f2ad311a3b4d,Mein Konto Bronze,GIROKONTO,-13.03,expenses_food,,SEPA-ELV-LASTSCHRIFT,107.0,Inka Jockel,Kaufland,Eref+7792850019133 Mref+87916772302448242112778695+De29Zzz71786803668 Svwz+Elv84756502 46.81 87.79 Me8,926080e0-d147-11e6-9831-68664e60df90,acb26f15-4f8c-4621-826c-eb2013981a54
779f9baf-9fa4-4634-b255-a6cd596ffc5e,Sichteinlagen,GIROKONTO,-8.93,expenses_food,,KARTENZAHLUNG,106.0,Jacek Rico Gereon Klapp,Rewe Regiemarkt Gm,Svwz+9907-96-69T36.23.52 Karte9 7202-38 Abwa+Rewe Sagt Danke. 34366706///De,127deff0-4ed6-11e6-fbaf-74e5e6919a2d,122e2521-1199-43d3-bfc0-bac1d9c53574
77abe65e-c6e9-4c4f-94f3-bc13dc55f164,GiroAktivPlus,GIROKONTO,-70.22,insurance,,SONST.LASTSCHRIFT,835.0,Luka Metz,"Generali Versicherungen 7999629950 39451673 3638298547 Apr8422 34,87 Lebensversicherung 8166710693 Apr4359 84,80 Rentenversicherung","Generali Versicherungen 9732123285/12564632/ 0915665031 Apr1364 62,39 Lebensversicherung 9837433637 Apr0598 23,41 Rentenversicherung",fcd42650-5bf2-11e0-9c02-dc748bbafe90,6e35291a-9bf8-4550-96cf-bc1220c658b0
77c7a448-b53c-4673-b2fb-ae8b33776135,S-Business,GIROKONTO,-109.65,financial_loan_payment,,EINZUG RATE/ANNUITAET,601.0,Jonathan Fritsch,Sparkasse Guetersloh Rietberg,"Darl.-Leistung  904705400 Für 74.55.8123 - 94.18.8961Saldo             7.760,58-Zinssatz             6,222%Zinsen               73,17 Tilgung              11,33 Da-N. Jonathan Fritsch",51afc000-1c1a-11e8-03fd-7bf8e01bc9d4,b02bb9c8-4a37-4fff-a4ee-e406c87c813c
77dd083b-b46f-471a-89bc-1266a916c84a,Girokonto,GIROKONTO,-30.0,bills_communication,,Lastschrifteinzug,5.0,Friedrich Aleksandar Julian Stumpf,Telefonica Germany Gmbh Co Ohg,"Eref+69210225901615545312852430+T9168226B3727282757456Cred+De2639767748797200 Svwz+Kd.Nr..3254438653,Rg.Nr..9218822259/2,Mehr Infos Unter.Ihr Handy Ratenplan.",9c5f8cd0-b9e0-11e7-0108-c58f915749ca,3d04a45c-e0d8-4da1-aa0a-39d6b65b8a70
78204801-cda6-4d2c-ac7c-58870cc66835,Zukunftskonto,GIROKONTO,-34.99,bills_communication,2021-01-11,,,Rosalie Hanife Wulff,Klarmobil Gmbh,"Kd 2800305297 Wir Sagen Danke. Rg-Nr. F94745799905 46,08 Eur",f29aaa60-539f-11eb-3d00-ee7e622a1d01,379cde83-3ea1-419a-95bb-01d14bd44001
78697c44-ca97-498c-b00c-a9dd1925dcf3,Basiskonto,GIROKONTO,-313.37,home_rent,,FOLGELASTSCHRIFT,105.0,Adelinde Gunpf,Luebbener Wohnungsbau Gesellschaft Mit Beschraenkter Haf,Eref+044052104759 8824 4169-8753960225 Mref+66594035703644225502525009 Cred+De16Zzz43762922681 Svwz+7326522688 Miete   Nk 74.58  / 8979.7951818774 Abwa+Lübbener Wohnungsbau-Gmbh,d353a9f0-8b57-11e6-387b-5e2eafeb683c,9e4387ae-b90f-4a64-8030-f610ba6664e7
786ee0cf-6cdf-4dad-b404-6a1394dc6536,Sichteinlagen,GIROKONTO,-32.32,bills_communication,,FOLGELASTSCHRIFT,105.0,Ottomar Jessika Barth,Telekom Deutschland Gmbh,Eref+912644067 895507977144Mref+51729500452214225311310730050656083 Cred+De02Zzz51198785990 Svwz+Festnetz Vertragskonto1580753452 Rg 4527086996/7 7.01.9836,47970950-b84e-11e7-c093-7980a87584df,742d5dee-16a2-474e-b847-75142c8db62a
787678b4-2115-4b72-b4f9-fa83e44e3057,Kontokorrent,GIROKONTO,-18.24,expenses_food,2020-07-17,Kartenverfügung,106.0,Johann Langern,Vr Payment,Metro 225//De/8 98.41.6104 / 23:57 Hans-Rudolf Meszectl 14514556 13090127/1862890653/2/6018 Ref 069096 Debt+De15Zzz26545457936,752308e0-c7c0-11ea-903d-b9b69ea1d112,ddb652fc-49ef-4230-b862-b3020e575f2c
789e8d36-cc27-4de7-b7c8-cfb72e8d1bb4,Business Basis,GIROKONTO,-745.0,fees_government,2020-04-08,ONLINE-UEBERWEISUNG,177.0,Mirella Theo Hahn,Amtsgericht Walsrode,"Kassenz. 3031917549973 9017/66 Krawczykdatum 92.69.8852, 13.90 Patrik",e3c3dc40-792b-11ea-c003-e697a91e1a3a,3bf9aa24-e02e-4953-8b33-f27b517ccf50
789e8d36-cc27-4de7-b7c8-cfb72e8d1bb4,Business Basis,GIROKONTO,-252.0,fees_government,2020-04-08,ONLINE-UEBERWEISUNG,177.0,Mirella Theo Hahn,Amtsgericht Walsrode,"Kassenz. 4136591871311 6235/20 Krawczykdatum 14.92.7147, 15.13 Hans-J.",e3c38e20-792b-11ea-592a-e69c7eef3e87,3bf9aa24-e02e-4953-8b33-f27b517ccf50
78a0001f-9afa-4dac-925f-7f6fe9f0f81d,0-Euro-Konto,GIROKONTO,-341.0,financial_loan_payment,,Lastschrift,0.0,Blanka Kuno Elly Korinna Imke Pohl,Leistungen Zum 03 81 5633 End To End Ref 12778670238444 Mandatsref Cmlpb2944848668 Glaeubiger Id De04Cml56153328186 Sepa Basislastschrift Wiederholend Dsl Lidija Ratenkredit 2231221797,"Dsl Miroslawa Ratenkredit 5502997860, Leistungen Zum 86.58.7801 End-To-End-Ref.: 48628501697086 Mandatsref: 325074710532865 Gläubiger-Id: De20Cml43977299760 Sepa-Basislastschrift Wiederholend",d14f4c80-99a8-11e7-5506-8a2612cac064,ce008a14-4d41-4d78-ba28-67679073d73f
799ab98e-7bc2-44ee-aa39-db4dcc09bf60,PrivatGiro Bonuskonto,GIROKONTO,-28.93,expenses_food,,KARTENZAHLUNG,106.0,Sevim Schottin,"Danke, Ihr Lidl","Svwz+3343-50-76T47.40.15 Karte2 4933-86 Abwa+Danke, Ihr Lidl//Tutt/De",37262e60-f599-11e7-b316-1750bebc2181,1de511c4-2191-43aa-b769-c2c160878bb0
79aadb9e-9199-42f7-85b5-c5202eeab69b,Sichteinlagen,GIROKONTO,-15.39,expenses_food,,KARTENZAHLUNG,106.0,Herrmann Hethur,263 Edeka Gap Zugspitzstr,Svwz+5526-65-19T87.72.49 Karte2 4837-94 Abwa+603 Edeka Gap Zugspitzstr//Garmisch-Pa/De,dd5f0170-7d8a-11e8-2215-348ae67f4309,4f6b157c-a304-402a-843c-e5ebd6536500
79cad851-59c8-45b3-b7a4-085cf6b3441e,Giro Online,GIROKONTO,561.25,income_crossbooking,,DAUERAUFTRAG,152.0,Irmengard Rosina Renner,Irmengard Rosina Renner,Eref+234341356149912802407925 Svwz+Miete+,4c977ae0-1bc2-11e6-9824-b4f0bd0f06b3,80fadf8c-bfd4-4066-98c2-ad4d3b5f22c8
79cc61cd-1626-40e5-95df-ce06f73cad5e,0-Euro-Konto,GIROKONTO,-15.98,expenses_food,,Lastschrift,0.0,Hüseyin Schomber,Kartenzahlung Kaufland Bergheim Bergheim De 7474 60 39T22 91 02 Kfn 4 Vj 6267,Kartenzahlung Kaufland ///De 9389-81-87T42:09:65 Kfn 7 Vj 2258,ac998e20-0ad0-11e8-1410-5eb7b41ad9f3,22c525db-6950-4f93-b02d-c82701db8103
79cc61cd-1626-40e5-95df-ce06f73cad5e,0-Euro-Konto,GIROKONTO,-88.78,fees_government,,Überweisung,0.0,Hüseyin Schomber,Zdf Weladeddxxx De31446862223346937925 231152048 End To End Ref Mob 669 Ue 98359 Beitragservice Ard,"Beitragservice Ard, Zdf Weladeddxxx De08274413399879279205 893453540 End-To-End-Ref.: 444.382.Ue.34547",feb0ab90-9103-11e7-f7a6-26885cc2b561,22c525db-6950-4f93-b02d-c82701db8103
79e1a891-10e7-4aa9-9e83-4a7ec900f960,Sichteinlagen,GIROKONTO,-85.12,health_services,,KARTENZAHLUNG,106.0,Leopoldine Weimer,Zahnarztpraxis Hellweg,Svwz+6649-12-93T26.70.26 Karte8 4773-70 Abwa+Zahnarztpraxis Hellweg///De,004e6e80-8c4d-11e7-7437-57d8f8e02f8f,05de108a-e5d6-4107-8434-fef7a0b58623
